date,tata_steel,reliance_industries,adani_enterprises,asian_paints,bharti_airtel,bajaj_finserv,hdfc_bank,infosys,itc,hero_moto_corps,mahindra_and_mahindra,nippon_india_smallcap_fund,parag_parikh_flexi_cap_fund,hdfc_liquid_fund,sbi_liquid_fund,axis_liquid_fund,icici_pru_liquid_fund,snp_500,nasdaq_100,bitcoin,ethereum,physical_gold,sgb,reit
2022-01-11,2020.22,3464.47,1837.22,314.08,2865.29,1189.01,1010.2,103.92,2112.74,720.74,2182.26,3624.77,4789.79,12.97,16.73,11.94,16.8,124.97,254.49,603.88,907.7,4312.19,4636.66,34543.9
2022-01-12,2077.5,3449.22,1836.1,313.63,3259.17,1206.04,944.57,103.69,2124.62,711.92,2165.23,3703.83,4674.92,13.05,16.88,11.97,17.58,123.94,245.45,605.99,924.1,4377.9,4635.63,34657.86
2022-01-13,2069.92,3353.39,1820.17,305.28,2934.74,1176.91,937.54,103.07,2133.21,723.16,2129.56,3619.34,4661.85,12.93,16.92,11.92,17.27,125.21,253.54,589.89,927.3,4310.93,4673.57,34552.17
2022-01-14,2103.55,3468.01,1819.63,309.11,2923.17,1195.37,945.6,103.43,2115.9,712.71,2118.34,3628.99,4749.13,13.03,17.12,11.78,16.87,124.61,253.63,589.43,932.91,4320.08,4637.47,35952.79
2022-01-15,2066.25,3470.11,1853.91,313.06,2848.67,1164.88,938.13,102.93,2134.29,713.72,2101.34,3663.21,4749.8,13.29,16.86,12.06,17.19,124.77,252.73,594.53,918.67,4240.68,4630.38,34326.36
2022-01-16,2069.08,3466.15,1836.72,304.33,2883.1,1184.13,938.34,103.92,2134.75,723.41,2115.53,3674.64,4671.75,13.0,16.91,12.01,17.24,126.56,253.65,607.17,929.15,4314.44,4559.82,35133.91
2022-01-17,2084.57,3502.29,1859.17,310.32,2907.9,1199.01,942.18,102.71,2114.56,722.47,2140.66,3644.25,4752.17,13.06,17.09,11.81,17.2,124.35,250.84,599.02,939.36,4409.62,4597.54,35261.12
2022-01-18,2063.54,3464.63,1838.66,308.68,2892.23,1177.42,937.14,103.04,2163.01,716.93,2166.1,3659.25,4662.25,13.28,16.83,12.0,17.02,124.85,253.12,606.88,919.97,4404.5,4609.33,34758.68
2022-01-19,2105.38,3461.49,1847.63,304.88,2860.0,1202.01,933.4,102.74,2100.47,713.58,2097.0,3656.03,4744.6,13.11,17.09,12.2,17.15,125.49,257.05,601.5,919.86,4362.78,4724.97,35793.13
2022-01-20,2095.92,3468.8,1837.59,308.63,2909.56,1195.52,947.88,105.15,2140.99,719.28,2113.6,3622.47,4735.14,13.19,17.1,11.69,17.2,124.35,254.51,599.04,927.85,4382.61,4677.33,35156.15
2022-01-21,2068.15,3437.54,1856.51,310.34,2900.59,1192.38,965.52,104.25,2134.51,718.03,2170.22,3626.98,4784.1,13.2,17.22,11.95,17.24,125.37,257.07,594.09,921.92,4345.7,4622.98,34942.45
2022-01-22,2086.87,3445.31,1889.85,306.64,2874.69,1189.87,946.76,102.14,2149.86,724.44,2135.88,3628.98,4730.06,13.27,17.08,12.11,17.16,124.37,250.51,597.28,910.89,4375.32,4708.18,34769.35
2022-01-23,2082.92,3427.4,1863.89,304.33,2869.07,1205.64,948.0,103.76,2137.66,723.23,2159.29,3652.82,4788.43,12.99,17.13,12.1,17.1,123.59,252.35,602.19,920.98,4343.32,4680.74,35657.05
2022-01-24,2093.23,3475.24,1840.69,309.03,2877.13,1187.61,942.26,103.0,2104.08,714.35,2133.43,3679.67,4749.95,13.46,17.23,12.0,17.48,126.26,251.57,587.95,922.12,4354.12,4671.97,34588.11
2022-01-25,2085.08,3482.58,1869.62,306.5,2856.87,1356.53,937.07,106.33,2176.42,732.85,2130.56,3673.84,4723.15,12.99,16.94,11.74,17.32,126.49,255.5,591.53,923.29,4348.54,4595.86,35627.24
2022-01-26,2101.62,3446.59,1848.01,308.4,2948.66,1195.42,961.53,102.92,2085.81,713.67,2147.92,3693.67,4797.89,13.09,17.26,12.04,17.46,126.82,251.77,596.39,928.36,4281.53,4674.09,35187.3
2022-01-27,2109.31,3478.39,1843.85,314.37,2867.76,1199.29,945.47,103.54,2163.52,715.49,2166.35,3690.48,4745.57,13.35,17.32,11.93,17.22,126.89,253.78,600.27,929.08,4370.59,4602.1,35199.83
2022-01-28,2101.34,3545.3,1825.45,305.77,2904.5,1224.03,962.59,103.23,2152.44,727.34,2139.16,3684.8,4756.57,13.16,17.23,12.17,17.29,125.21,256.91,598.6,914.07,4288.92,4769.15,35403.12
2022-01-29,2104.57,3446.65,1866.56,351.88,2924.56,1189.83,944.3,104.67,2135.88,721.99,2164.39,3723.83,4687.91,13.37,17.31,12.24,17.14,125.5,252.02,593.79,918.32,4367.33,4668.42,35755.26
2022-01-30,2088.77,3497.3,1856.92,311.1,2900.41,1213.4,938.15,104.21,2140.55,707.4,2124.47,3640.41,4745.16,13.23,17.07,11.86,17.35,123.85,253.9,597.82,928.5,4295.05,4665.44,35938.82
2022-01-31,2136.3,3411.26,1850.12,311.28,2922.87,1188.88,972.35,104.23,2136.01,732.89,2099.77,3653.43,4790.59,13.24,17.27,11.91,17.07,125.84,254.2,594.09,908.76,4331.8,4629.27,35714.07
2022-02-01,2077.31,3510.39,1860.15,311.88,2878.43,1210.34,967.09,104.94,2102.16,729.66,2144.71,3656.05,4734.04,13.22,16.92,12.21,17.3,125.05,250.45,606.26,925.39,4315.8,4637.77,34978.71
2022-02-02,2086.74,3471.1,1868.64,306.92,2923.22,1189.9,970.9,104.92,2150.83,723.4,2168.68,3611.69,4802.98,13.19,17.0,11.94,17.48,127.46,257.53,605.36,932.83,4333.85,4598.27,34978.67
2022-02-03,2094.9,3433.24,1842.51,310.28,2949.2,1190.2,954.3,103.57,2161.36,728.25,2149.48,3679.71,4757.29,13.09,17.12,12.0,17.28,127.83,253.2,600.23,944.27,4308.61,4691.01,35464.42
2022-02-04,2079.31,3449.16,1880.53,306.62,2982.34,1177.14,946.05,104.56,2274.69,726.83,2138.03,3724.16,4742.45,13.59,17.07,12.12,17.33,126.26,254.41,604.78,920.97,4413.72,4711.58,35329.85
2022-02-05,2099.53,3412.66,1871.22,311.3,3345.96,1185.62,964.76,103.09,2176.15,712.82,2135.06,3706.09,4801.9,13.34,16.86,11.93,17.32,126.58,254.98,596.41,929.76,4300.4,4606.52,35850.34
2022-02-06,2083.86,3405.68,1844.91,312.22,2920.02,1191.74,938.01,104.1,2151.18,721.63,2119.64,3649.31,4722.47,13.26,17.28,12.02,17.16,126.67,253.18,598.57,927.82,4310.85,4799.99,34889.67
2022-02-07,2098.77,3435.0,1852.24,309.61,2888.29,1198.09,945.94,105.67,2161.31,728.62,2149.17,3676.26,4772.5,13.26,17.1,12.1,17.57,127.71,250.17,603.91,940.55,4361.13,4665.71,35155.47
2022-02-08,2092.46,3521.14,1871.71,311.13,2938.27,1198.61,966.13,103.64,2141.56,723.58,2159.57,3706.97,4732.83,13.35,17.02,11.82,17.4,127.17,254.66,610.44,927.63,4386.7,4751.02,35574.71
2022-02-09,2088.26,3513.59,1871.01,312.08,2940.48,1227.54,940.84,105.34,2177.68,722.83,2132.42,3723.31,4792.28,13.29,17.0,12.31,17.33,125.47,254.29,613.45,928.52,4343.24,4796.77,35157.29
2022-02-10,2077.23,3402.05,1888.11,312.22,2934.14,1210.58,957.3,106.33,2146.27,725.75,2170.81,3699.55,4819.31,13.33,17.18,12.16,17.29,124.95,250.92,609.85,928.43,4373.53,4769.56,35791.71
2022-02-11,2073.25,3495.64,1852.48,313.85,2896.4,1229.76,944.16,107.25,2172.07,721.3,2163.89,3700.16,4819.97,13.08,17.16,12.26,17.27,127.14,255.17,621.75,922.69,4423.3,4656.33,35210.44
2022-02-12,2107.44,3453.66,1879.89,310.08,2928.71,1219.73,963.21,103.12,2109.29,727.57,2165.9,3684.25,4772.22,13.32,17.1,12.03,17.27,128.33,256.97,617.15,917.37,4404.11,4761.0,35181.47
2022-02-13,2066.54,3450.72,1838.59,309.8,2908.13,1219.13,952.35,104.4,2185.72,724.74,2114.0,3687.77,4733.28,13.22,17.35,12.15,17.51,126.9,262.41,599.38,932.31,4391.28,4655.08,35284.97
2022-02-14,2126.63,3417.98,1845.12,309.08,2925.42,1190.73,944.88,104.58,2145.74,731.9,2160.0,3674.89,4840.37,13.23,16.8,12.01,17.4,128.35,254.61,594.94,920.1,4399.85,4693.44,35245.17
2022-02-15,2089.48,3490.07,1834.7,311.37,2881.81,1224.54,938.23,105.21,2191.94,718.95,2124.91,3694.74,4843.35,13.26,17.25,12.18,17.25,128.69,256.29,601.93,927.5,4417.35,4734.45,35631.28
2022-02-16,2065.3,3539.57,1878.71,309.01,2911.75,1214.48,972.22,104.31,2172.12,728.03,2128.69,3721.51,4849.75,13.37,17.37,12.07,17.47,127.78,253.32,608.22,945.85,4396.32,4711.66,35053.61
2022-02-17,2111.36,3508.91,1843.1,312.39,2930.67,1198.37,945.95,104.85,2168.43,723.27,2151.03,3697.24,4713.66,13.22,17.43,12.05,17.1,126.15,257.04,604.28,925.87,4372.63,4705.73,35942.6
2022-02-18,2157.13,3487.45,1875.28,310.24,2922.53,1208.35,958.63,103.52,2160.57,722.39,2166.94,3625.22,4770.61,13.31,17.01,12.29,17.27,127.04,256.34,605.09,935.67,4406.77,4648.61,35817.17
2022-02-19,2100.69,3474.06,1853.52,316.19,2966.06,1206.53,951.13,101.46,2148.17,743.62,2144.39,3712.48,4798.64,13.21,17.2,11.84,17.77,126.13,253.18,601.41,918.11,4372.5,4737.35,35690.33
2022-02-20,2116.91,3540.14,1879.48,315.21,2904.54,1177.16,963.51,105.26,2172.17,723.99,2184.34,3640.52,4752.42,13.41,17.25,12.07,17.6,125.43,259.95,603.42,937.31,4433.37,4668.21,35916.1
2022-02-21,2055.12,3468.39,1876.2,313.45,2930.98,1215.78,964.8,104.92,2140.48,724.76,2139.53,3663.98,4701.76,13.3,16.96,11.96,17.46,127.2,255.34,608.54,923.72,4347.77,4690.53,35534.95
2022-02-22,2120.99,3465.45,1889.59,310.34,2947.76,1213.99,944.42,104.61,2158.24,735.16,2176.98,3697.22,4818.44,13.16,17.27,12.35,17.46,128.99,258.04,604.26,948.83,4407.25,4669.4,35223.68
2022-02-23,2089.42,3489.25,1873.34,311.18,3157.49,1217.64,945.36,106.25,2148.01,736.91,2202.55,3698.55,4745.83,13.13,17.42,12.31,17.55,127.81,259.58,610.8,936.89,4354.24,4775.49,35319.49
2022-02-24,2127.53,3504.44,1870.33,312.32,2959.49,1297.62,971.72,104.89,2178.43,717.18,2212.57,3763.81,4732.18,13.25,17.26,12.21,17.8,125.36,255.07,597.01,942.12,4371.82,4778.82,35380.89
2022-02-25,2102.32,3482.63,1888.14,313.08,2933.62,1208.25,942.94,106.79,2112.52,736.63,2188.3,3688.51,4737.8,13.47,17.27,12.16,17.85,128.98,256.98,607.78,926.56,4352.33,4779.86,36356.86
2022-02-26,2081.17,3536.47,1853.89,306.02,2957.18,1212.09,959.38,106.88,2192.42,722.01,2186.51,3695.11,4776.79,13.45,17.36,12.22,17.61,126.16,254.54,617.59,927.47,4387.19,4737.88,35857.28
2022-02-27,2089.78,3485.42,1894.58,308.99,2920.06,1199.11,982.28,107.1,2127.96,719.28,2192.32,3739.3,4808.21,13.24,17.2,12.22,17.6,127.74,254.62,600.74,955.73,4380.02,4746.29,35431.3
2022-02-28,2113.93,3526.83,1839.38,309.68,2978.38,1227.57,962.09,105.62,2174.4,723.77,2148.19,3712.33,4836.57,13.52,17.3,12.06,17.39,129.8,258.06,613.57,942.15,4406.33,4645.94,35281.12
2022-03-01,2070.3,3433.68,1877.61,313.96,2973.21,1214.07,955.63,104.83,2151.21,737.67,2162.21,3706.76,4745.12,13.37,17.53,12.08,17.75,127.77,260.62,619.04,942.28,4458.92,4708.9,35558.63
2022-03-02,2105.43,3442.93,1853.2,309.82,2954.1,1209.01,941.8,106.45,2133.59,735.15,2174.39,3799.73,4888.23,13.24,17.28,12.17,17.83,127.67,256.13,607.07,931.94,4478.75,4813.02,35977.86
2022-03-03,2127.25,3539.72,1915.27,312.59,2992.96,1226.14,970.69,105.73,2210.88,734.28,2178.25,3778.32,4803.13,13.43,16.95,12.15,17.37,125.14,254.98,611.78,929.03,4432.69,4759.09,35766.15
2022-03-04,2113.32,3509.2,1862.42,307.26,2958.71,1210.55,967.69,103.87,2233.99,725.42,2182.52,3698.59,4777.81,13.07,17.39,12.15,17.81,126.66,256.56,598.28,927.48,4450.07,4846.15,35644.45
2022-03-05,2121.41,3457.08,1885.24,311.65,2939.51,1207.42,957.57,105.62,2187.04,737.06,2182.43,3702.72,4773.64,13.38,17.26,12.16,17.68,126.72,264.63,613.92,950.19,4351.86,4788.83,35627.5
2022-03-06,2134.07,3464.01,1879.27,316.66,2921.42,1203.46,963.53,105.64,2167.44,740.43,2166.94,3763.8,4818.35,13.38,16.9,12.15,17.52,126.55,255.99,604.02,933.53,4451.78,4653.14,35382.42
2022-03-07,2099.44,3540.37,1908.12,314.55,2936.86,1209.2,984.97,107.4,2241.05,741.68,2178.55,3725.96,4807.32,13.09,17.43,12.03,17.52,127.34,255.52,598.64,928.58,4421.91,4717.44,36148.25
2022-03-08,2095.62,3579.33,1892.19,312.3,2984.45,1234.19,980.49,107.99,2153.65,721.3,2178.28,3697.23,4799.06,13.52,17.42,12.0,17.63,150.71,254.67,603.19,935.55,4403.62,4705.91,36117.24
2022-03-09,2129.46,3548.52,1871.11,312.24,2944.83,1187.64,954.5,107.37,2195.82,727.71,2142.79,3715.12,4834.23,13.52,17.54,12.16,17.73,129.67,260.57,615.64,931.96,4365.33,4726.65,35550.18
2022-03-10,2137.61,3498.92,1876.04,314.11,2960.66,1199.65,984.25,117.54,2216.33,733.75,2156.65,3739.68,4819.31,13.42,17.2,12.3,17.6,128.73,255.68,618.44,931.67,4449.02,4759.52,35734.54
2022-03-11,2132.14,3486.5,1896.93,315.4,2996.2,1202.41,970.53,104.45,2170.46,733.35,2165.35,3789.77,4801.52,13.49,17.38,12.08,17.64,127.64,258.25,611.89,930.82,4445.85,4766.93,35397.41
2022-03-12,2160.24,3455.87,1911.58,317.16,2971.8,1216.28,971.34,105.07,2188.97,726.77,2165.67,3810.69,4774.0,13.32,17.24,12.41,17.77,127.98,259.51,591.26,938.01,4399.52,4803.71,35893.22
2022-03-13,2134.37,3519.55,1894.51,311.33,2953.5,1221.42,961.75,102.79,2187.44,730.69,2143.72,3697.72,4807.76,13.48,17.13,12.49,17.68,129.77,259.3,612.58,921.42,4448.07,4720.38,36461.37
2022-03-14,2097.01,3715.7,1877.06,315.01,2965.02,1219.37,959.61,106.32,2175.87,720.52,2174.81,3752.6,4815.46,13.41,17.25,12.36,17.68,128.14,258.43,603.26,939.53,4479.1,4775.97,35241.8
2022-03-15,2142.01,3428.02,1859.79,317.2,2948.45,1234.69,977.65,105.09,2171.76,735.36,2164.32,3764.59,4904.05,13.36,17.51,12.13,17.44,126.31,258.33,610.97,960.45,4368.93,4761.17,35187.48
2022-03-16,2150.81,3504.67,1844.55,310.62,2957.66,1222.03,964.06,105.06,2200.91,722.35,2167.48,3712.3,4853.9,13.32,17.44,12.1,17.68,125.77,254.47,603.12,963.6,4504.95,4795.41,35766.91
2022-03-17,2100.37,3524.43,1886.53,312.23,3013.91,1219.94,976.02,107.23,2143.14,724.89,2178.74,3711.65,4847.87,13.37,17.25,12.33,17.86,129.08,257.94,615.28,942.43,4472.94,4743.3,35824.46
2022-03-18,2130.9,3546.13,1892.35,314.68,2956.4,1221.98,983.82,106.17,2181.68,738.82,2178.94,3758.95,4769.0,13.18,17.36,12.23,17.53,128.62,261.07,608.64,948.19,4420.44,4727.21,35902.47
2022-03-19,2117.05,3502.81,1869.25,319.55,2938.71,1214.57,971.73,105.46,2203.74,745.6,2187.52,3698.39,4905.32,13.27,17.4,12.21,17.49,128.8,257.56,605.64,934.29,4428.46,4787.39,35654.15
2022-03-20,2139.98,3511.08,1887.76,318.93,2928.4,1219.75,958.24,104.84,2155.92,795.96,2472.47,3764.59,4875.43,13.52,17.59,12.35,17.41,128.52,262.02,614.23,938.96,4475.13,4662.52,35923.99
2022-03-21,2141.65,3505.91,1913.97,317.5,2954.05,1214.63,983.8,106.63,2202.21,731.05,2182.03,3723.94,4844.74,13.51,17.46,12.19,17.4,127.26,260.74,622.77,948.61,4367.76,4781.59,36099.11
2022-03-22,2152.78,3580.23,1891.62,312.34,2979.44,1223.2,973.9,106.66,2351.29,739.94,2180.83,3731.28,4821.45,13.35,17.46,12.35,17.77,127.16,260.2,612.89,962.4,4447.14,4732.79,35536.58
2022-03-23,2122.33,3565.35,1909.64,319.41,2992.75,1224.2,957.18,106.09,2188.64,740.48,2196.1,3716.0,4789.21,13.4,17.5,12.46,17.53,127.92,257.05,610.23,952.85,4365.08,4755.19,36249.31
2022-03-24,2134.78,3558.5,1921.49,319.86,2984.3,1207.65,992.42,104.64,2162.09,752.03,2190.8,3801.96,4836.94,13.38,17.24,12.28,17.8,127.53,259.66,618.31,933.18,4473.58,4794.52,35795.27
2022-03-25,2118.01,3544.29,1873.5,313.08,2976.18,1219.53,984.9,105.84,2207.2,730.09,2242.69,3767.13,4820.43,13.52,17.61,12.49,17.84,127.33,259.27,605.71,944.48,4510.58,4713.43,36141.8
2022-03-26,2154.26,3561.3,1881.18,318.21,2966.6,1228.6,975.57,106.34,2226.24,729.75,2195.27,4234.94,4864.74,13.42,17.24,12.44,17.89,129.41,261.09,613.49,958.97,4449.9,4765.47,35016.69
2022-03-27,2153.39,3527.07,1878.84,315.91,2994.18,1227.34,969.01,107.05,2172.56,738.07,2206.16,3735.77,4829.34,13.53,17.63,12.37,17.93,128.35,301.22,612.86,941.69,4418.05,4752.78,35818.26
2022-03-28,2106.01,3484.98,1900.97,315.11,2980.24,1243.86,970.24,107.25,2194.06,733.64,2206.48,3757.29,5431.59,13.59,17.65,12.48,17.94,127.6,261.39,622.89,943.56,4540.34,4866.43,36335.89
2022-03-29,2147.28,3610.26,1894.73,309.35,2981.77,1234.5,974.67,106.66,2253.1,731.09,2203.6,3773.72,4873.78,13.45,17.84,12.44,17.9,126.2,260.37,612.05,951.7,4487.29,4744.18,36132.28
2022-03-30,2131.53,3518.25,1916.66,315.03,2955.89,1224.1,984.54,106.18,2191.56,740.06,2239.89,3750.52,4852.0,13.57,17.64,12.34,17.97,128.19,261.08,620.69,953.94,4389.16,4664.53,36399.23
2022-03-31,2116.44,3594.23,1896.4,316.9,2951.06,1211.91,973.77,107.69,2195.07,733.15,2163.21,3789.66,4935.71,13.53,17.33,12.1,17.82,129.76,259.68,615.33,946.67,4498.93,4849.11,36356.71
2022-04-01,2127.04,3626.97,1896.39,315.23,3007.34,1232.48,961.27,107.57,2175.38,745.01,2211.38,3745.85,4877.01,13.55,17.42,12.51,17.78,129.71,257.52,621.35,948.22,4448.8,4766.62,35687.29
2022-04-02,2146.07,3555.59,1894.97,320.32,3000.29,1232.91,973.82,106.92,2190.41,734.56,2222.45,3795.11,4847.51,13.45,17.46,12.31,17.82,127.55,261.5,622.96,941.28,4507.43,4759.71,35969.8
2022-04-03,2155.99,3598.07,1897.14,317.46,3021.67,1206.92,982.46,106.81,2181.42,736.31,2157.34,3760.33,4837.81,13.6,17.08,12.45,17.78,129.14,262.09,616.77,944.89,4496.42,4820.58,35583.13
2022-04-04,2126.54,3577.46,1896.8,316.28,3002.02,1215.54,986.8,104.87,2208.32,735.93,2219.6,3822.85,4897.4,13.51,17.47,12.42,18.11,126.27,262.84,614.03,944.72,4486.14,4837.09,36100.7
2022-04-05,2153.47,3546.96,1910.55,317.62,2951.66,1221.97,977.51,105.68,2195.55,737.29,2198.52,3774.39,4876.53,13.7,17.57,12.55,17.87,130.87,259.14,617.6,943.87,4460.48,4793.03,36109.1
2022-04-06,2161.86,3560.47,1894.21,320.96,3007.93,1217.89,974.15,107.59,2185.86,750.18,2206.03,3764.95,4835.96,13.49,17.55,12.4,17.73,127.5,259.76,620.0,958.75,4491.65,4787.63,36190.42
2022-04-07,2133.78,3509.34,1942.31,321.66,3171.14,1231.4,977.68,106.43,2187.17,743.35,2184.55,3759.57,4811.2,13.65,17.4,12.42,17.87,131.06,264.69,615.76,945.58,4461.23,4797.59,36514.01
2022-04-08,2149.84,3562.42,1885.39,319.24,2980.4,1227.2,976.14,105.73,2239.62,747.68,2182.06,3838.91,4824.32,13.72,17.49,12.47,18.0,129.02,262.34,630.05,960.36,4429.71,4808.89,36278.13
2022-04-09,2122.32,3527.07,1926.06,320.3,3024.65,1240.17,980.27,107.68,2206.48,735.52,2175.67,3752.14,4843.46,13.43,17.45,12.33,17.83,129.79,260.18,620.91,969.98,4505.67,4796.31,36053.04
2022-04-10,2106.69,3625.18,1869.37,319.79,2975.75,1229.54,963.34,107.45,2208.34,746.21,2216.68,3733.56,4856.07,13.73,17.61,12.35,18.16,132.44,257.17,615.07,953.75,4458.28,4786.16,36248.71
2022-04-11,2152.24,3531.96,1905.16,320.4,3015.6,1204.76,1040.42,107.81,2247.2,743.55,2228.95,3725.09,4852.35,13.34,17.61,12.14,17.24,131.7,256.79,626.33,966.43,4460.97,4758.16,36444.83
2022-04-12,2147.14,3566.82,1908.57,317.63,2989.34,1226.98,988.26,106.63,2234.45,753.98,2187.15,3819.67,4889.22,13.38,17.67,12.36,17.89,127.05,261.78,607.14,966.51,4561.82,4778.67,36388.9
2022-04-13,2152.99,3556.11,1908.83,317.47,2989.08,1238.36,972.12,106.17,2193.31,742.59,2219.75,3765.46,4941.56,13.45,17.53,12.32,17.86,130.72,263.6,613.41,962.84,4434.24,4833.49,36950.94
2022-04-14,2152.87,3546.42,1907.81,319.27,3001.56,1240.96,969.79,107.86,2193.73,735.48,2164.06,3768.23,4923.13,13.47,18.15,12.31,17.87,129.32,257.76,634.33,965.28,4482.16,4728.58,36323.31
2022-04-15,2130.44,3592.04,1917.51,317.58,3070.42,1232.51,970.93,107.35,2228.48,734.43,2193.16,3762.23,4898.92,13.78,17.52,12.38,17.78,130.41,261.93,621.55,960.9,4501.49,4835.26,36521.54
2022-04-16,2141.49,3585.97,1892.21,316.38,3033.76,1233.56,958.02,106.53,2201.2,738.72,2218.01,3775.05,4869.57,13.52,17.48,12.29,18.02,129.47,257.74,624.87,945.09,4563.6,4796.43,36223.43
2022-04-17,2171.81,3550.39,1888.13,324.69,3037.75,1235.27,979.81,107.66,2243.94,743.75,2214.42,3740.97,4957.18,13.59,17.35,12.39,17.84,130.68,261.7,621.59,945.46,4526.6,4877.67,36215.26
2022-04-18,2181.16,3555.39,1882.88,324.61,3043.32,1227.12,979.18,109.04,2185.3,741.47,2193.53,3767.92,4908.05,13.51,17.64,12.35,18.11,129.59,264.37,607.32,943.07,4503.68,4857.26,36268.2
2022-04-19,2159.02,3492.74,1905.12,327.54,2996.6,1230.93,980.85,107.51,2225.52,745.44,2239.59,3766.69,4924.16,13.58,17.74,12.31,18.01,132.59,260.7,623.11,966.15,4445.15,4799.56,35917.77
2022-04-20,2156.64,3592.68,1911.78,315.73,3003.65,1241.6,988.34,106.16,2225.58,740.77,2262.88,3797.5,4856.54,13.7,17.56,12.29,17.7,129.5,261.49,619.24,958.31,4473.18,4825.21,35755.37
2022-04-21,2436.11,3609.63,1901.28,323.55,2984.05,1237.97,975.36,107.91,2241.46,748.85,2225.42,3798.21,4953.84,13.89,17.57,12.48,17.69,127.9,259.29,606.48,965.7,4500.8,4829.68,36478.49
2022-04-22,2151.45,3572.96,1918.81,326.33,3004.77,1214.27,998.5,109.06,2241.12,740.94,2198.61,3799.05,4913.93,13.83,17.61,12.27,17.93,129.82,262.95,620.61,949.31,4556.52,4765.4,36424.89
2022-04-23,2173.25,3524.28,1921.78,318.27,3030.77,1229.5,993.89,106.8,2208.37,743.39,2212.07,3831.0,4940.02,13.61,17.54,12.35,17.65,130.33,258.12,625.53,943.43,4460.64,4824.02,36105.29
2022-04-24,2153.0,3593.89,1899.19,323.71,3003.31,1245.85,978.97,107.96,2243.27,736.18,2244.34,3810.79,4849.71,13.89,17.74,12.26,17.97,131.4,262.71,620.1,956.82,4513.91,4845.12,36582.18
2022-04-25,2187.01,3578.64,1919.05,321.25,2985.16,1247.76,978.92,108.5,2239.18,742.35,2185.63,3821.61,4927.05,13.54,17.89,12.14,17.92,129.98,263.62,637.0,960.53,4488.4,4861.04,36609.69
2022-04-26,2167.39,3563.3,1915.6,322.15,2994.2,1229.18,979.35,108.44,2233.17,750.57,2244.01,3862.86,4961.33,13.74,17.51,12.49,18.02,130.39,261.43,617.75,954.35,4538.53,4834.96,36262.19
2022-04-27,2201.3,3583.13,1907.75,319.36,3016.63,1258.0,995.38,107.95,2236.05,758.98,2236.67,3751.33,4873.31,13.48,17.72,12.39,18.06,131.55,257.07,616.28,962.71,4491.1,4788.47,36301.91
2022-04-28,2174.09,3521.03,1920.79,319.49,3025.28,1256.72,973.14,108.55,2464.99,740.37,2238.87,3769.62,4998.86,13.54,17.58,12.41,17.92,130.05,263.47,624.7,957.11,4469.37,4812.09,36216.53
