date,tata_steel,reliance_industries,adani_enterprises,asian_paints,bharti_airtel,bajaj_finserv,hdfc_bank,infosys,itc,hero_moto_corps,mahindra_and_mahindra,nippon_india_smallcap_fund,parag_parikh_flexi_cap_fund,hdfc_liquid_fund,sbi_liquid_fund,axis_liquid_fund,icici_pru_liquid_fund,snp_500,nasdaq_100,bitcoin,ethereum,physical_gold,sgb,reit
2022-01-19,1317.85,2227.2,1298.94,2547.86,458.21,883.92,1579.74,1389.66,184.43,2576.48,848.74,48.95,62.07,98.58,99.3,98.76,103.71,3800.74,14954.97,5399990.92,222089.56,52624.79,4684.2,289.12
2022-01-20,1334.61,2221.73,1294.49,2591.21,464.68,879.91,1517.49,1419.51,181.45,2581.83,839.38,49.28,63.42,98.53,99.82,99.14,102.62,3896.56,14273.26,5394675.32,227481.52,52446.74,4666.8,287.3
2022-01-21,1309.16,2129.91,1268.12,2574.77,458.25,879.97,1490.31,1462.08,185.4,2657.22,875.74,49.24,61.84,97.27,100.82,98.68,101.21,3839.51,14246.84,5336996.64,223850.26,53986.26,4544.02,292.72
2022-01-22,1290.33,2222.79,1307.96,2714.26,457.09,893.26,1494.84,1452.52,181.41,2634.21,870.31,47.55,62.93,96.68,101.45,98.76,100.36,3920.42,14293.61,5108470.16,224216.41,54640.56,4570.14,301.73
2022-01-23,1235.53,2128.77,1314.82,2645.05,446.07,890.6,1486.94,1452.73,188.8,2574.26,883.2,48.36,61.02,96.59,100.66,99.51,100.68,3809.0,14102.56,5070564.46,220039.51,53649.9,4624.57,301.21
2022-01-24,1214.1,2151.99,1347.17,2586.97,460.11,892.71,1472.47,1474.95,200.44,2677.75,917.62,49.06,61.71,96.32,100.18,98.9,102.86,3742.56,13778.56,5600203.24,208024.62,54213.98,4513.2,304.61
2022-01-25,1192.38,2139.85,1355.04,2573.08,450.7,902.88,1475.63,1471.36,195.33,2643.59,873.99,49.16,62.77,96.84,99.84,98.8,102.98,3832.88,13321.47,5973399.96,196215.79,54680.39,4363.36,311.51
2022-01-26,1173.77,2192.59,1394.21,2587.73,458.6,907.89,1481.87,1503.04,200.2,2717.15,851.55,51.32,63.5,96.24,100.55,98.88,102.66,3774.91,13799.32,5956348.61,207851.22,56429.75,4403.93,314.7
2022-01-27,1207.83,2100.32,1413.57,2575.42,457.95,956.28,1396.2,1512.79,206.05,2771.34,826.99,51.47,64.28,97.06,101.97,99.19,102.85,3831.08,14141.24,5561236.44,208529.23,57041.45,4209.66,317.37
2022-01-28,1220.63,2085.78,1420.25,2522.72,428.21,946.41,1390.81,1467.83,215.0,2729.66,861.42,51.22,65.12,96.21,101.13,98.89,103.74,3992.85,14537.98,6000252.93,204899.85,55633.03,4165.39,316.36
2022-01-29,1276.5,2244.36,1424.75,2497.62,425.79,958.29,1417.23,1440.05,215.25,2809.55,864.7,53.31,66.12,95.49,100.73,97.39,103.55,3949.23,14851.42,6057297.02,208353.51,56026.32,4115.05,313.8
2022-01-30,1300.66,2227.52,1475.52,2397.49,422.58,953.04,1409.78,1503.9,215.31,2668.14,883.62,50.84,65.49,95.61,100.27,97.7,103.48,4023.67,14143.04,6155714.8,212343.38,56254.56,4148.69,308.07
2022-01-31,1345.64,2260.86,1419.68,2394.88,445.94,989.12,1437.62,1484.93,213.65,2658.59,848.73,51.68,66.31,94.92,99.96,98.08,103.32,3995.6,14049.57,6530085.64,213759.98,57128.71,4155.37,308.44
2022-02-01,1339.67,2253.55,1397.56,2391.49,448.98,986.65,1453.71,1482.08,217.91,2552.14,901.24,51.2,66.25,95.13,100.85,97.66,104.08,4370.71,14335.69,6191481.17,221083.61,57854.96,4263.8,308.63
2022-02-02,1354.12,2317.71,1416.48,2387.29,440.72,997.1,1437.26,1465.92,218.56,2548.5,894.69,51.77,65.14,95.49,101.12,97.08,105.01,4529.26,14840.3,6243177.16,223817.81,57752.57,4244.6,310.19
2022-02-03,1368.96,2277.09,1393.68,2318.87,429.19,1028.78,1465.94,1445.07,220.96,2496.7,922.9,52.4,65.23,95.64,100.59,97.42,104.83,4537.19,14547.64,6201451.57,224245.54,57963.53,4265.11,309.86
2022-02-04,1335.67,2272.12,1454.29,2261.03,432.48,1063.05,1473.53,1468.36,216.0,2432.29,943.88,51.87,62.88,96.24,100.68,96.92,104.54,4444.25,13621.31,5902026.26,214253.87,59459.69,4207.61,311.55
2022-02-05,1325.78,2274.02,1424.41,2321.72,447.82,1074.82,1441.84,1429.17,218.98,2402.84,988.29,49.76,68.23,95.08,102.02,97.26,104.44,4500.09,13471.24,5967734.31,208485.87,58953.31,4210.3,304.76
2022-02-06,1331.45,2304.76,1382.76,2305.89,444.25,1046.33,1525.3,1454.96,220.39,2538.76,1004.97,47.97,66.72,95.95,102.99,98.11,105.5,4663.13,12696.83,5717952.85,206129.48,57702.87,4182.04,307.92
2022-02-07,1355.21,2334.97,1432.47,2255.14,432.2,1003.25,1474.7,1458.71,223.14,2615.86,995.58,49.51,64.94,96.48,104.02,97.38,106.27,4430.0,12658.93,5774763.51,198232.74,59400.64,4139.62,304.64
2022-02-08,1351.38,2201.14,1402.48,2251.08,444.06,1000.5,1519.93,1457.59,220.13,2639.28,987.37,51.64,64.31,97.18,138.35,96.95,106.95,4424.51,12328.02,5872796.36,205937.6,60625.04,4051.5,308.57
2022-02-09,1331.66,2262.85,1383.72,2247.4,443.64,989.61,1509.44,1492.55,220.34,2554.67,983.65,50.68,64.21,96.32,107.26,98.56,107.47,4521.73,12025.77,5582045.37,213195.4,60822.07,4030.82,310.24
2022-02-10,1363.96,2322.79,1371.1,2330.02,454.28,1003.68,1487.68,1441.51,203.22,2556.68,957.28,52.25,64.04,96.68,106.42,97.24,107.04,4550.6,11660.79,5626995.46,213732.31,58938.36,3962.75,306.68
2022-02-11,1333.66,2328.61,1383.8,2349.87,456.81,941.58,1499.91,1442.69,210.25,2585.44,959.59,53.38,62.77,97.05,106.87,97.35,106.33,4627.73,11521.0,4941072.53,200852.51,57834.44,4048.15,309.44
2022-02-12,1358.73,2287.99,1408.74,2300.9,455.68,962.85,1541.02,1410.98,213.94,2618.21,984.5,53.03,59.74,96.26,107.39,97.48,107.31,4578.28,11233.82,5272102.02,190305.53,57395.56,4068.53,307.84
2022-02-13,1359.14,2246.14,1409.56,2205.49,468.94,941.17,1556.25,1406.03,209.23,2682.42,990.34,52.03,59.43,96.08,106.81,97.0,105.36,4664.03,11263.76,5399687.14,181568.3,58390.33,4072.04,311.43
2022-02-14,1293.54,2249.95,1424.06,2263.63,463.59,944.13,1528.86,1338.56,208.13,2697.28,1015.39,52.08,58.69,98.19,106.89,96.8,106.0,4724.31,11288.62,5564713.93,185617.2,57917.16,4160.57,310.62
2022-02-15,1299.95,2236.67,1503.84,2368.8,480.9,952.2,1471.99,1314.07,204.59,2631.17,1027.3,51.67,62.01,97.01,107.36,95.7,105.22,4578.99,10943.75,5451681.96,183044.12,58639.17,4195.31,311.9
2022-02-16,1336.14,2280.95,1539.11,2342.35,487.1,924.27,1483.47,1249.26,198.43,2591.76,980.17,53.4,61.15,98.44,106.63,96.17,104.69,4472.05,10468.24,5381581.15,208641.14,57405.2,4246.39,310.67
2022-02-17,1317.04,2351.88,1620.13,2253.81,483.91,901.41,1494.19,1300.08,200.5,2529.22,990.23,52.2,61.4,97.8,106.83,95.75,105.3,4416.12,11188.97,5244370.03,203695.09,57431.72,4267.3,314.32
2022-02-18,1315.79,2209.71,1570.31,2136.74,495.17,894.89,1499.7,1285.92,199.54,2613.98,998.12,51.23,63.4,99.39,107.27,93.86,104.96,4448.36,11064.73,5368267.67,193236.56,58177.37,4365.83,313.29
2022-02-19,1291.77,2295.31,1596.35,2135.97,491.47,857.88,1441.8,1258.62,197.91,2603.89,1007.25,49.55,65.25,99.0,107.09,93.97,106.58,4303.1,11916.24,4849562.92,171482.74,56792.69,4428.97,306.4
2022-02-20,1309.68,2252.14,1717.02,2186.96,511.92,851.18,1481.17,1307.32,208.05,2712.45,981.08,50.93,66.38,98.58,108.63,94.13,105.93,4407.94,12089.3,4780772.2,161152.25,55557.02,4453.08,306.48
2022-02-21,1308.0,2318.35,1795.89,2182.49,506.67,808.0,1497.1,1318.79,211.35,2711.87,953.28,52.01,67.39,98.09,108.07,93.28,105.72,4316.04,11751.37,5108402.4,164841.91,55959.28,4358.49,307.15
2022-02-22,1342.5,2231.96,1788.96,2166.96,506.28,833.14,1490.71,1317.6,209.79,2772.24,966.51,51.3,67.07,98.38,108.34,94.6,105.23,4245.64,14162.52,4852299.58,154863.29,54316.22,4406.11,303.32
2022-02-23,1341.36,2213.55,1775.74,2186.59,529.04,838.33,1475.58,1355.38,213.09,2752.07,965.24,51.43,67.0,99.27,108.58,94.29,104.29,4373.47,11510.34,5013175.48,161846.78,55460.76,4405.5,302.79
2022-02-24,1336.39,2151.95,1764.53,2309.66,532.34,1067.28,1489.62,1408.03,212.95,2720.72,971.28,50.98,67.31,99.55,108.61,94.57,103.04,4570.45,11380.65,5077644.24,170882.01,55079.08,4436.65,299.9
2022-02-25,1314.66,2144.32,1807.07,2416.1,535.99,866.61,1578.48,1389.57,205.98,2830.44,950.61,49.21,65.76,98.98,109.18,94.26,104.21,4735.28,10982.4,5038176.42,169465.92,55566.9,4409.2,299.45
2022-02-26,1265.18,2110.89,1901.19,2387.23,540.72,923.14,1617.96,1406.28,197.24,2871.41,963.38,47.25,65.67,99.49,108.76,94.23,103.78,4779.52,10914.39,5274710.34,164008.42,55435.7,4314.9,297.38
2022-02-27,1285.82,2206.02,1875.38,2348.45,528.53,934.66,1675.47,1390.48,190.81,2940.41,972.51,48.28,67.25,98.76,108.93,95.16,105.34,4827.65,10582.01,5099850.61,165746.75,55865.48,4357.93,296.83
2022-02-28,1231.51,2291.38,1878.36,2320.25,522.04,897.34,1606.63,1399.28,193.78,2997.9,959.14,49.29,67.23,97.43,107.59,96.05,105.16,4846.25,10525.43,4566085.16,152209.59,56327.64,4303.29,300.05
2022-03-01,1179.92,2280.11,1900.52,2337.79,523.52,908.87,1651.9,1363.05,189.75,3085.76,930.59,46.76,67.23,97.17,108.49,98.7,105.61,4550.25,10893.19,4573466.61,165752.41,56566.51,4339.13,293.15
2022-03-02,1195.63,2339.63,1920.39,2249.58,522.0,900.55,1694.33,1304.25,194.23,3197.29,958.4,47.26,68.72,96.46,109.26,98.05,106.06,4719.64,11043.66,4691118.85,163509.45,56688.26,4348.25,293.12
2022-03-03,1234.02,2359.44,1910.84,2436.02,510.69,919.8,1676.16,1315.65,193.23,3244.7,982.42,47.93,65.31,98.34,110.32,98.5,107.04,4365.59,11474.83,4572752.09,160490.85,55535.6,4308.14,298.2
2022-03-04,1268.68,2423.93,1897.6,2375.07,509.7,923.77,1701.83,1272.38,191.69,3283.97,1009.56,50.85,63.98,98.44,109.89,99.9,107.46,4391.78,11782.88,4749378.33,172038.02,56363.12,4214.64,299.61
2022-03-05,1280.34,2386.09,1814.56,2404.69,504.82,955.4,1656.7,1271.91,194.32,3280.92,1010.26,50.41,65.11,97.95,110.81,100.86,108.6,4526.48,11753.54,4533075.56,170765.41,56291.03,4258.95,289.99
2022-03-06,1250.1,2388.67,1806.28,2458.75,502.63,964.23,1652.82,1322.53,188.59,3288.61,1023.02,49.79,61.22,98.86,111.06,102.24,109.64,4524.71,11954.08,4485140.02,173472.67,56239.28,4296.19,293.57
2022-03-07,1234.46,2409.67,1879.74,2348.51,490.61,964.75,1573.09,1330.55,189.97,3280.46,1037.04,49.18,62.7,99.3,111.68,103.16,110.43,4667.84,11597.54,4569463.11,183199.72,57658.59,4354.21,298.28
2022-03-08,1267.12,2443.15,1853.19,2393.51,488.51,961.24,1596.86,1287.25,199.24,3229.21,1017.25,48.73,62.3,99.71,112.36,103.84,111.65,4582.3,11405.86,4325386.89,180136.01,59580.44,4262.56,294.14
2022-03-09,1257.03,2440.8,1860.94,2291.86,481.93,967.54,1652.32,1212.39,200.02,3146.41,1033.69,47.09,61.53,99.32,111.89,104.36,111.85,4293.84,11786.36,4075694.77,171999.36,60534.03,4200.62,301.4
2022-03-10,1311.91,2381.81,2307.24,2288.12,491.24,969.17,1668.5,1212.49,196.56,3104.23,1015.12,47.72,60.5,100.23,111.12,104.2,111.83,4267.78,11987.96,4359016.13,165845.02,61228.67,4221.23,298.56
2022-03-11,1292.87,2527.3,1788.39,2319.96,488.81,924.73,1665.92,1217.78,186.83,3247.24,1054.57,47.26,64.49,100.39,111.24,104.97,111.51,4300.63,12027.59,4406353.41,161866.76,61256.91,4143.27,298.23
2022-03-12,1369.94,2488.61,1882.65,2384.99,488.39,928.05,1720.87,1245.03,190.28,3175.59,1038.07,45.65,64.17,98.25,110.34,105.19,112.69,4247.81,11716.9,4326291.1,160051.65,61319.02,4097.09,299.8
2022-03-13,1390.45,2474.5,1937.68,2346.31,486.31,897.39,1679.87,1263.42,200.11,3154.95,1068.8,47.33,63.16,97.68,110.18,104.88,112.67,4294.09,11946.91,4497115.37,156469.65,62855.72,4168.85,298.52
2022-03-14,1402.34,2542.78,1968.58,2340.26,488.0,845.53,1630.54,1275.26,206.82,3229.72,1056.21,46.88,64.43,98.3,111.03,104.1,114.25,4334.41,12334.77,4820559.15,157576.7,62728.65,4223.82,305.62
2022-03-15,1439.37,2603.18,1923.08,2338.29,481.3,851.12,1628.3,1335.39,216.91,3147.52,1096.34,44.39,68.02,97.55,110.33,104.6,113.91,4379.76,12507.81,5002358.9,158680.94,64205.27,4161.62,308.14
2022-03-16,1381.21,2593.91,1995.33,2386.47,483.25,843.18,1648.89,1364.21,216.66,3278.69,1162.81,43.12,68.54,97.54,110.5,104.52,114.16,4526.16,12203.86,4744236.06,178342.09,64420.79,4196.83,309.61
2022-03-17,1303.81,2603.28,2041.12,2345.9,484.65,855.44,1662.91,1352.51,215.68,3194.41,1208.76,43.79,71.87,97.57,111.94,103.79,114.25,4647.72,12520.92,5003775.36,174133.49,66173.69,4186.98,307.97
2022-03-18,1279.52,2683.53,2119.81,2344.42,490.35,837.13,1671.96,1352.56,214.12,3207.04,1249.91,42.47,72.39,96.78,111.11,103.36,114.96,4518.87,12363.36,4972062.26,176355.08,65243.27,4240.63,313.0
2022-03-19,1303.02,2719.11,2033.47,2353.85,501.52,827.08,1703.83,1330.28,207.85,3236.3,1217.37,43.04,74.98,96.52,111.54,103.06,115.33,4665.51,12077.56,4905533.08,187701.93,64559.97,4200.26,320.79
2022-03-20,1353.95,2727.89,2065.28,2318.51,483.42,808.23,1706.35,1340.36,198.13,3348.17,1215.03,44.11,75.36,95.63,111.47,103.84,114.69,4560.05,11602.89,5342830.87,189483.68,66598.51,4058.13,322.71
2022-03-21,1308.74,2724.7,2100.55,2399.34,480.16,816.79,1782.35,1343.56,200.62,3341.17,1253.63,43.47,76.27,95.6,111.48,104.03,115.47,4535.11,11432.12,5585101.47,200736.86,65923.15,3978.81,323.95
2022-03-22,1367.98,2700.05,2187.74,2413.07,509.0,813.78,1847.49,1308.78,193.83,3373.28,1256.87,43.59,78.2,94.4,111.67,104.69,115.35,4121.65,11621.58,6007457.79,202485.2,64752.56,3908.95,322.6
2022-03-23,1346.62,2686.45,2243.39,2397.69,551.35,848.18,1839.58,1294.55,188.99,3528.98,1272.92,42.58,75.62,96.1,111.86,106.58,117.74,4137.19,11345.2,6132774.9,206177.55,64439.75,3902.5,327.09
2022-03-24,1329.89,2704.54,2252.19,2457.04,543.69,862.75,1778.55,1304.09,193.53,3391.1,1302.87,42.46,79.13,96.18,112.09,106.31,118.83,4069.41,11464.66,6384220.62,206509.45,65932.88,4014.05,324.92
2022-03-25,1321.8,2652.84,2133.24,2473.9,550.29,842.58,1742.92,1351.36,204.03,3527.47,1294.32,42.83,78.2,97.14,111.64,108.2,118.67,3879.33,11198.37,6416634.94,219979.78,66720.54,4098.09,325.11
2022-03-26,1341.3,2736.23,2241.05,2552.1,550.84,845.91,1798.3,1345.58,202.52,3716.3,1254.91,42.15,79.59,96.33,111.08,106.09,118.19,3952.08,10605.2,6329506.81,217731.28,66127.89,4178.02,326.82
2022-03-27,1366.57,2760.02,2202.77,2524.36,536.98,853.99,1793.72,1315.63,202.34,3746.72,1263.4,42.76,77.64,96.17,109.44,106.52,117.19,4109.96,10387.04,6121394.54,219193.56,67293.4,4161.65,336.47
2022-03-28,1435.56,2721.69,2138.37,2489.71,539.96,826.96,1806.67,1333.23,201.64,3677.83,1203.33,43.22,79.04,96.07,109.77,107.15,116.36,3994.4,10414.1,6491753.66,209030.92,67361.3,4193.81,342.77
2022-03-29,1453.7,2768.21,2144.06,2483.16,543.5,799.93,1767.38,1377.48,194.9,3675.78,1222.18,43.58,77.5,96.09,111.64,108.75,115.79,3999.83,10271.32,6302034.84,208978.75,66831.08,4167.43,342.04
2022-03-30,1493.84,2841.6,2111.89,2419.79,543.62,801.97,1692.23,1396.26,202.58,3880.2,1228.23,43.56,76.13,96.07,112.67,110.4,114.55,4228.69,10427.88,6966257.81,226925.89,66543.99,4119.75,340.95
2022-03-31,1449.08,2950.31,2125.58,2457.24,538.81,783.9,1626.98,1327.6,210.47,3766.77,1250.04,43.69,75.51,95.74,113.04,110.45,114.87,4348.6,10699.61,6904643.57,232921.86,67092.28,4086.04,339.8
2022-04-01,1397.15,2990.79,2175.08,2418.15,573.98,766.07,1687.38,1276.77,214.63,3895.19,1248.58,45.08,77.78,95.26,115.3,110.03,115.51,4467.52,10811.96,6532780.14,239261.82,66397.15,4001.45,344.46
2022-04-02,1404.95,2937.28,2175.64,2418.36,575.02,745.39,1651.27,1302.02,208.59,3925.53,1283.41,45.16,77.82,95.76,116.06,110.86,116.31,4413.99,10983.21,6108091.63,244352.05,67313.26,3933.23,342.87
2022-04-03,1407.98,2840.5,2061.5,2387.53,574.37,761.68,1619.81,1316.93,212.07,3956.83,1246.86,44.95,75.5,97.18,115.66,110.48,115.3,4366.63,10974.73,5968852.24,249229.73,68157.86,3953.57,343.23
2022-04-04,1375.26,2783.86,2091.44,2356.83,561.06,788.11,1679.69,1393.36,206.91,3954.92,1191.8,46.72,74.38,97.59,114.04,109.45,115.65,4409.12,10732.73,5699164.98,260152.67,69063.5,4009.02,342.29
2022-04-05,1353.81,2691.83,2121.3,2300.06,578.7,793.39,1668.74,1438.11,198.28,3993.3,1159.18,46.55,73.49,96.9,112.78,110.21,114.15,4431.52,10296.73,6019559.56,257793.19,69852.57,3949.07,355.26
2022-04-06,1316.43,2632.42,2060.42,2223.66,602.65,789.82,1665.64,1457.27,193.29,4121.71,1157.49,45.68,74.05,97.39,111.89,110.72,115.77,4296.84,10347.49,5988017.73,238874.51,69123.98,3987.75,356.25
2022-04-07,1351.62,2622.25,2026.02,2234.1,609.81,779.08,1645.91,1420.84,192.38,4323.97,1157.1,44.55,74.71,98.9,111.61,109.74,115.49,4501.74,9957.88,5749627.28,240425.19,69013.95,3965.22,359.8
2022-04-08,1403.9,2607.85,2122.32,2175.89,597.81,803.06,1652.85,1419.81,184.85,4511.49,1167.88,43.77,76.35,97.73,111.3,110.52,115.38,4566.28,9758.91,5836051.37,247954.1,66776.47,4071.1,360.38
2022-04-09,1400.39,2561.94,2131.0,2135.63,566.6,800.64,1692.29,1398.43,177.77,4539.01,1164.12,45.27,76.38,96.63,111.12,110.62,115.44,4723.33,9507.59,6058820.59,240123.85,66543.43,4087.85,361.71
2022-04-10,1405.23,2561.18,2199.37,2099.56,556.38,779.18,1660.73,1436.27,175.96,4605.79,1146.57,45.81,75.78,96.83,111.76,109.99,115.54,4666.92,9842.54,5800082.63,254117.05,67532.17,4050.51,357.55
2022-04-11,1401.23,2522.13,2115.82,2123.93,574.11,770.97,1652.26,1377.35,171.82,4578.28,1171.51,44.32,78.9,97.28,111.32,109.95,114.11,4442.39,9766.47,5888007.34,244868.3,67320.61,4077.64,357.91
2022-04-12,1376.44,2412.19,2062.97,2129.56,568.86,771.23,1664.64,1402.71,176.57,4536.54,1197.25,45.15,80.37,97.86,111.4,109.66,114.13,4572.43,9231.84,5812277.43,239103.76,66965.49,3950.25,362.95
2022-04-13,1405.45,2408.13,2116.94,2120.43,581.89,764.87,1641.22,1474.21,173.14,4591.66,1181.48,46.59,76.93,98.07,111.81,109.69,114.29,4333.53,9298.37,5803962.04,237645.05,66334.08,3881.0,361.58
2022-04-14,1385.93,2276.07,2249.95,2052.37,596.09,751.28,1754.49,1399.63,170.48,4597.02,1156.46,45.84,76.24,97.76,111.57,110.38,114.1,4380.95,9138.94,6308360.56,229018.91,64807.3,3876.42,358.66
2022-04-15,1358.05,2187.28,2233.52,2061.25,617.9,739.96,1783.9,1374.4,171.38,4533.37,1123.23,44.65,77.29,97.76,112.66,111.95,113.96,4383.2,9633.2,6215382.63,222290.94,65358.13,3932.92,363.51
2022-04-16,1347.38,2181.1,2112.85,2060.38,657.59,723.83,1750.02,1342.34,167.5,4555.92,1115.92,45.73,78.16,97.84,111.93,110.28,114.7,4647.81,9520.51,6379863.26,221119.0,65933.37,3899.38,367.3
2022-04-17,1359.22,2109.05,2090.22,2067.71,671.25,716.03,1715.58,1296.66,176.36,4633.91,1125.0,47.03,76.98,97.58,112.64,109.0,115.04,4665.18,10058.56,6431448.38,228162.04,64883.54,3980.54,365.78
2022-04-18,1365.14,2148.75,2126.94,2043.0,693.46,732.64,1776.6,1247.42,179.01,4595.82,1091.58,47.33,78.57,99.19,111.65,107.06,115.81,4563.65,10443.73,6478998.17,232439.9,64093.77,3927.92,357.95
2022-04-19,1393.85,2077.73,2020.63,1950.75,677.44,730.55,1732.73,1221.22,187.56,4559.04,1075.18,46.08,75.25,98.94,112.88,108.64,115.6,4376.57,10724.26,6681688.55,237810.78,64671.38,3990.61,359.41
2022-04-20,1376.22,2113.95,2022.36,1871.17,692.16,689.52,1696.56,1199.07,193.07,4583.87,1101.93,44.03,75.73,98.72,113.91,108.99,115.51,4435.09,10368.08,6451263.89,238624.69,65233.86,4004.35,364.48
2022-04-21,1405.7,2055.6,2014.07,1907.48,715.1,666.46,1697.15,1172.64,193.88,4731.29,1077.93,43.22,74.81,99.83,114.48,109.36,114.92,4576.44,10614.67,6306018.11,238432.24,64377.86,4016.12,364.03
2022-04-22,1404.35,2054.92,2086.69,1909.27,723.77,678.56,1670.42,1181.48,198.46,4796.94,1068.59,44.54,74.79,99.81,114.88,109.04,113.22,4533.8,10818.11,7422425.39,226513.02,64605.4,4108.35,363.1
2022-04-23,1368.61,2060.79,2142.58,1881.19,728.78,652.98,1710.58,1183.11,192.72,4766.88,1074.65,46.21,79.09,100.67,114.7,108.28,112.98,4474.77,11131.29,7427225.86,213454.5,64268.79,4055.16,371.49
2022-04-24,1388.7,2085.17,2038.87,1902.83,738.43,651.17,1683.01,1176.64,188.12,4445.98,1094.83,45.53,77.55,100.21,114.41,107.84,113.9,4444.15,11041.34,7534740.77,220676.27,64303.88,4063.42,366.66
2022-04-25,1381.5,2074.68,2076.26,1956.34,727.27,644.25,1712.39,1179.41,184.99,4313.08,1110.83,43.31,79.69,100.6,113.96,108.7,113.08,4319.04,11490.32,7303601.81,235521.05,64495.82,4008.85,363.89
